ccode;country;year;imports;exports;alt_imports;alt_exports;source1;source2;version
920;New Zealand;1973;2181.14;2592.52;-9;-9;1;1;3
920;New Zealand;1974;3651.08;2433.1;-9;-9;1;1;3
920;New Zealand;1975;3148.56;2155.28;-9;-9;1;1;3
920;New Zealand;1976;3254.69;2796.51;-9;-9;1;1;3
920;New Zealand;1977;3360.87;3194.88;-9;-9;1;1;3
920;New Zealand;1978;3489.18;3739.08;-9;-9;1;1;3
920;New Zealand;1979;4553.01;4698.93;-9;-9;1;1;3
920;New Zealand;1980;5475.24;5407.36;-9;-9;1;1;3
920;New Zealand;1981;5744.29;5622.44;-9;-9;1;1;3
920;New Zealand;1982;5806.19;5661.41;-9;-9;1;1;3
920;New Zealand;1983;5358.19;5419.91;-9;-9;1;1;3
920;New Zealand;1984;6166.8;5396.26;-9;-9;1;1;3
920;New Zealand;1985;5962.65;5735.8;-9;-9;1;1;3
920;New Zealand;1986;6003.77;5942.48;-9;-9;1;1;3
920;New Zealand;1987;7273.21;7235.98;-9;-9;1;1;3
920;New Zealand;1988;7383.49;8858.21;-9;-9;1;1;3
920;New Zealand;1989;8813.36;8874.28;-9;-9;1;1;3
920;New Zealand;1990;9566.21;9456.57;-9;-9;1;1;3
920;New Zealand;1991;8393.5;9615.03;-9;-9;1;1;3
920;New Zealand;1992;9201.34;9380.25;-9;-9;1;1;3
920;New Zealand;1993;9656.9;10492.3;-9;-9;1;1;3
920;New Zealand;1994;11935.3;11989.7;-9;-9;1;1;3
920;New Zealand;1995;13794.9;13691.8;-9;-9;1;1;3
920;New Zealand;1996;14762.2;14376.1;-9;-9;1;1;3
920;New Zealand;1997;14551.4;14015.7;-9;-9;1;1;3
920;New Zealand;1998;12571.3;11489.2;-9;-9;1;1;3
920;New Zealand;1999;14373;12258.9;-9;-9;1;1;3
920;New Zealand;2000;13952.5;12742;-9;-9;1;1;3
920;New Zealand;2001;13367.3;13477.8;-9;-9;1;1;3
920;New Zealand;2002;15097.8;14186.2;-9;-9;1;1;3
920;New Zealand;2003;18475.9;16325.1;-9;-9;1;1;3
920;New Zealand;2004;23093.9;20340.3;-9;-9;1;1;3
920;New Zealand;2005;26133.1;21765.6;-9;-9;1;1;3
920;New Zealand;2006;26362.9;22440.7;-9;-9;1;1;3
920;New Zealand;2007;30785;27087.4;-9;-9;2;2;3
920;New Zealand;2008;34202.9;30618;-9;-9;2;2;3
920;New Zealand;2009;25660.2;25001.5;-9;-9;2;2;3
935;Vanuatu;1981;58.2;32.18;-9;-9;1;1;3
935;Vanuatu;1982;58.85;22.87;-9;-9;1;1;3
935;Vanuatu;1983;63.96;21.52;-9;-9;1;1;3
935;Vanuatu;1984;58.72;44.28;-9;-9;1;1;3
935;Vanuatu;1985;60.22;43.09;-9;-9;1;1;3
935;Vanuatu;1986;55.67;25.6;-9;-9;1;1;3
935;Vanuatu;1987;67.82;22.06;-9;-9;1;1;3
935;Vanuatu;1988;67.67;33.02;-9;-9;1;1;3
935;Vanuatu;1989;258.8;13.89;-9;-9;1;1;3
935;Vanuatu;1990;285.72;24.9;-9;-9;1;1;3
935;Vanuatu;1991;108.56;22.68;-9;-9;1;1;3
935;Vanuatu;1992;108.64;38.59;-9;-9;1;1;3
935;Vanuatu;1993;194.89;46.28;-9;-9;1;1;3
935;Vanuatu;1994;150.63;27.83;-9;-9;1;1;3
935;Vanuatu;1995;151.2;29.01;-9;-9;1;1;3
935;Vanuatu;1996;173.89;39.07;-9;-9;1;1;3
935;Vanuatu;1997;181.13;61.02;-9;-9;1;1;3
935;Vanuatu;1998;141.61;79.63;-9;-9;1;1;3
935;Vanuatu;1999;195.56;90.82;-9;-9;1;1;3
935;Vanuatu;2000;123.89;86.26;-9;-9;1;1;3
935;Vanuatu;2001;173.93;57.33;-9;-9;1;1;3
935;Vanuatu;2002;132.57;57.74;-9;-9;1;1;3
935;Vanuatu;2003;211.6;76.98;-9;-9;1;1;3
935;Vanuatu;2004;229.67;204.42;-9;-9;1;1;3
935;Vanuatu;2005;267.84;230.54;-9;-9;1;1;3
935;Vanuatu;2006;273.78;246.48;-9;-9;1;1;3
935;Vanuatu;2007;316.96;333.75;-9;-9;2;2;3
935;Vanuatu;2008;440.64;504.51;-9;-9;2;2;3
935;Vanuatu;2009;460.67;175.33;-9;-9;2;2;3
940;Solomon Islands;1978;41.4;39.62;-9;-9;1;1;3
940;Solomon Islands;1979;65.09;69.77;-9;-9;1;1;3
940;Solomon Islands;1980;83.65;74.53;-9;-9;1;1;3
940;Solomon Islands;1981;91.63;66.72;-9;-9;1;1;3
940;Solomon Islands;1982;64.73;57.8;-9;-9;1;1;3
940;Solomon Islands;1983;68.37;62.56;-9;-9;1;1;3
940;Solomon Islands;1984;72.2;90.49;-9;-9;1;1;3
940;Solomon Islands;1985;76.26;70.59;-9;-9;1;1;3
940;Solomon Islands;1986;67.11;65.68;-9;-9;1;1;3
940;Solomon Islands;1987;74.41;66.35;-9;-9;1;1;3
940;Solomon Islands;1988;107.62;87.57;-9;-9;1;1;3
940;Solomon Islands;1989;126.17;77.68;-9;-9;1;1;3
940;Solomon Islands;1990;98.62;75.08;-9;-9;1;1;3
940;Solomon Islands;1991;115.69;84.71;-9;-9;1;1;3
940;Solomon Islands;1992;181.87;131.51;-9;-9;1;1;3
940;Solomon Islands;1993;129.54;166.78;-9;-9;1;1;3
940;Solomon Islands;1994;133.76;162.19;-9;-9;1;1;3
940;Solomon Islands;1995;155.42;199.75;-9;-9;1;1;3
940;Solomon Islands;1996;166.87;242.97;-9;-9;1;1;3
940;Solomon Islands;1997;179.97;211.35;-9;-9;1;1;3
940;Solomon Islands;1998;153.29;196;-9;-9;1;1;3
940;Solomon Islands;1999;178.02;166.27;-9;-9;1;1;3
940;Solomon Islands;2000;124.11;101.11;-9;-9;1;1;3
940;Solomon Islands;2001;114.45;86.56;-9;-9;1;1;3
940;Solomon Islands;2002;100.54;97.93;-9;-9;1;1;3
940;Solomon Islands;2003;137.31;126.18;-9;-9;1;1;3
940;Solomon Islands;2004;158.77;179.41;-9;-9;1;1;3
940;Solomon Islands;2005;207.6;209.75;-9;-9;1;1;3
940;Solomon Islands;2006;257.65;249.15;-9;-9;1;1;3
940;Solomon Islands;2007;352.64;351.69;-9;-9;2;2;3
940;Solomon Islands;2008;354.53;404.03;-9;-9;2;2;3
940;Solomon Islands;2009;308.13;305.72;-9;-9;2;2;3
946;Kiribati;1999;-9;-9;-9;-9;1;1;3
946;Kiribati;2000;-9;-9;-9;-9;1;1;3
946;Kiribati;2001;-9;-9;-9;-9;1;1;3
946;Kiribati;2002;-9;-9;-9;-9;1;1;3
946;Kiribati;2003;-9;-9;-9;-9;1;1;3
946;Kiribati;2004;-9;-9;-9;-9;1;1;3
946;Kiribati;2005;-9;-9;-9;-9;1;1;3
946;Kiribati;2006;-9;-9;-9;-9;1;1;3
946;Kiribati;2007;-9;-9;-9;-9;2;2;3
946;Kiribati;2008;-9;-9;-9;-9;2;2;3
946;Kiribati;2009;-9;-9;-9;-9;2;2;3
947;Tuvalu;2000;-9;-9;-9;-9;1;1;3
947;Tuvalu;2001;-9;-9;-9;-9;1;1;3
947;Tuvalu;2002;-9;-9;-9;-9;1;1;3
947;Tuvalu;2003;-9;-9;-9;-9;1;1;3
947;Tuvalu;2004;-9;-9;-9;-9;1;1;3
947;Tuvalu;2005;-9;-9;-9;-9;1;1;3
947;Tuvalu;2006;-9;-9;-9;-9;1;1;3
947;Tuvalu;2007;-9;-9;-9;-9;2;2;3
947;Tuvalu;2008;-9;-9;-9;-9;2;2;3
947;Tuvalu;2009;-9;-9;-9;-9;2;2;3
950;Fiji;1970;103.91;71.55;-9;-9;1;1;3
950;Fiji;1971;128.1;70.87;-9;-9;1;1;3
950;Fiji;1972;158.2;75.92;-9;-9;1;1;3
950;Fiji;1973;219.9;93.46;-9;-9;1;1;3
950;Fiji;1974;273.14;154.47;-9;-9;1;1;3
950;Fiji;1975;268.9;171.09;-9;-9;1;1;3
950;Fiji;1976;261.03;136.65;-9;-9;1;1;3
950;Fiji;1977;306.67;178.79;-9;-9;1;1;3
950;Fiji;1978;356.19;203.42;-9;-9;1;1;3
950;Fiji;1979;469.71;258.65;-9;-9;1;1;3
950;Fiji;1980;559.31;363.69;-9;-9;1;1;3
950;Fiji;1981;631.64;318.17;-9;-9;1;1;3
950;Fiji;1982;509.47;289.07;-9;-9;1;1;3
950;Fiji;1983;484.46;244.22;-9;-9;1;1;3
950;Fiji;1984;449.84;260.45;-9;-9;1;1;3
950;Fiji;1985;441.48;234.89;-9;-9;1;1;3
950;Fiji;1986;435.71;275.8;-9;-9;1;1;3
950;Fiji;1987;373.94;331.87;-9;-9;1;1;3
950;Fiji;1988;461.57;368.98;-9;-9;1;1;3
950;Fiji;1989;631.65;388.85;-9;-9;1;1;3
950;Fiji;1990;755.16;497.65;-9;-9;1;1;3
950;Fiji;1991;652.07;450.59;-9;-9;1;1;3
950;Fiji;1992;630.32;418.03;-9;-9;1;1;3
950;Fiji;1993;719.82;449.09;-9;-9;1;1;3
950;Fiji;1994;850.12;546.74;-9;-9;1;1;3
950;Fiji;1995;891.57;623.97;-9;-9;1;1;3
950;Fiji;1996;986.62;752.88;-9;-9;1;1;3
950;Fiji;1997;964.68;598.57;-9;-9;1;1;3
950;Fiji;1998;800.99;635.49;-9;-9;1;1;3
950;Fiji;1999;991.22;715.72;-9;-9;1;1;3
950;Fiji;2000;762.35;684.12;-9;-9;1;1;3
950;Fiji;2001;754.57;639.45;-9;-9;1;1;3
950;Fiji;2002;844.97;620.86;-9;-9;1;1;3
950;Fiji;2003;995.42;737.96;-9;-9;1;1;3
950;Fiji;2004;1230.91;881.14;-9;-9;1;1;3
950;Fiji;2005;1450.52;866.1;-9;-9;1;1;3
950;Fiji;2006;1584.03;933.54;-9;-9;1;1;3
950;Fiji;2007;1569.95;1044.04;-9;-9;2;2;3
950;Fiji;2008;1896.02;1173.62;-9;-9;2;2;3
950;Fiji;2009;1383.1;1043.07;-9;-9;2;2;3
955;Tonga;1999;72.83;12.5;-9;-9;1;1;3
955;Tonga;2000;82.7;17.64;-9;-9;1;1;3
955;Tonga;2001;73.86;23.78;-9;-9;1;1;3
955;Tonga;2002;86.63;27.75;-9;-9;1;1;3
955;Tonga;2003;101.33;31.05;-9;-9;1;1;3
955;Tonga;2004;121.71;33.88;-9;-9;1;1;3
955;Tonga;2005;127.79;19.34;-9;-9;1;1;3
955;Tonga;2006;139.73;20.32;-9;-9;1;1;3
955;Tonga;2007;159.8;18.41;-9;-9;2;2;3
955;Tonga;2008;161.65;18.43;-9;-9;2;2;3
955;Tonga;2009;149.26;14.07;-9;-9;2;2;3
970;Nauru;1999;-9;-9;-9;-9;1;1;3
970;Nauru;2000;-9;-9;-9;-9;1;1;3
970;Nauru;2001;-9;-9;-9;-9;1;1;3
970;Nauru;2002;-9;-9;-9;-9;1;1;3
970;Nauru;2003;-9;-9;-9;-9;1;1;3
970;Nauru;2004;-9;-9;-9;-9;1;1;3
970;Nauru;2005;-9;-9;-9;-9;1;1;3
970;Nauru;2006;-9;-9;-9;-9;1;1;3
970;Nauru;2007;-9;-9;-9;-9;2;2;3
970;Nauru;2008;-9;-9;-9;-9;2;2;3
970;Nauru;2009;-9;-9;-9;-9;2;2;3
983;Marshall Islands;1991;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1992;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1993;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1994;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1995;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1996;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1997;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1998;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;1999;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2000;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2001;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2002;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2003;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2004;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2005;-9;-9;-9;-9;-9;-9;3
983;Marshall Islands;2006;-9;-9;-9;-9;-9;-9;3
986;Palau;1994;-9;-9;-9;-9;-9;-9;3
986;Palau;1995;-9;-9;-9;-9;-9;-9;3
986;Palau;1996;-9;-9;-9;-9;-9;-9;3
986;Palau;1997;-9;-9;-9;-9;-9;-9;3
986;Palau;1998;-9;-9;-9;-9;-9;-9;3
986;Palau;1999;-9;-9;-9;-9;-9;-9;3
986;Palau;2000;-9;-9;-9;-9;-9;-9;3
986;Palau;2001;-9;-9;-9;-9;-9;-9;3
986;Palau;2002;-9;-9;-9;-9;-9;-9;3
986;Palau;2003;-9;-9;-9;-9;-9;-9;3
986;Palau;2004;-9;-9;-9;-9;-9;-9;3
986;Palau;2005;-9;-9;-9;-9;-9;-9;3
986;Palau;2006;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1991;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1992;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1993;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1994;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1995;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1996;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1997;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1998;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;1999;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2000;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2001;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2002;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2003;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2004;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2005;-9;-9;-9;-9;-9;-9;3
987;Federated States of Micronesia;2006;-9;-9;-9;-9;-9;-9;3
